pdockq1,pdockq2,pred_contact,pdb_id,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,ptm_iptm
0.053,0.312,22.0,5LE5_A_5LE5_L_3,84.0285,45.5393,9.0452,-0.373105,-1.59036,-7.59063,-0.0823599,12.4951,-9.00375,10.5624,4.56899,0.467169,0,0,0,0.029232,2.56412,-0.527139,0,0,0.0895584,0,5.55112e-17,2.384,447,26,5,5,0,0.6087373613012454
0.028,0.343,106.0,5LE5_B_5LE5_G_3,66.2089,64.7707,25.3038,-5.41938,-5.05117,-26.7306,-1.95663,37.8091,-33.6242,39.2639,14.4349,6.09641,0,0,0,0.567521,6.23155,-0.13241,0,0,-0.135294,0,0.181568,2.384,507,72,14,14,0,0.5192349294442771
0.052,0.579,100.0,5LE5_B_5LE5_G_1,59.8225,74.6785,31.8186,-9.36615,-8.16245,-30.0567,-2.16529,40.8766,-37.4449,52.8636,16.5178,9.2492,0,0,0,0.496739,9.50273,-0.408874,0,0,-0.648722,0,0.0677526,2.384,507,62,10,10,0,0.6596132394505877
0.087,0.539,96.0,5LE5_B_5LE5_G_0,64.5497,69.469,29.6874,-7.90431,-8.78691,-28.6245,-1.82779,40.3779,-35.3402,47.6706,16.1259,8.45933,0,0,0,0.452086,9.71712,-0.405711,0,0,-0.536462,0,0.0273718,2.384,507,58,7,7,0,0.6762842876582293
0.022,0.318,106.0,5LE5_B_5LE5_G_4,78.7341,58.1271,118.658,-5.94217,-6.24373,-31.081,-1.93615,44.0262,-38.7534,133.762,16.8044,6.90682,0,0,0,1.25543,13.1018,-0.0961942,0,0,-0.136481,0,0.0927178,2.384,507,74,20,19,3,0.49737479276776836
0.05,0.578,101.0,5LE5_B_5LE5_G_2,54.7529,50.3321,45.9103,-7.91616,-6.9114,-30.0569,-2.05063,41.0588,-37.5283,63.7211,16.8324,8.84489,0,0,0,0.866357,12.1656,-0.430788,0,0,-0.584462,0,0.0654414,2.384,507,61,11,9,2,0.632870254305536
0.024,0.223,34.0,5LE5_H_5LE5_H_0,49.028,51.7674,9.59861,-2.67682,-0.27368,-9.15285,-0.335533,11.9281,-13.3772,14.2968,4.55635,4.68675,0,0,0,0.0259501,2.62357,-0.111568,0,0,0.0324168,0,1.11022e-16,2.384,468,18,8,8,0,0.31993076247681734
0.011,0.366,178.0,5LE5_H_5LE5_H_2,78.6042,79.8167,439.481,-1.73117,-0.884489,-34.5494,1.86046,58.745,-45.4493,434.351,13.5069,12.324,0,0,0,0.353303,143.884,0.254352,0,0,0.586377,0,0.11503,2.384,468,75,34,33,19,0.19329862612870677
0.011,0.126,12.0,5LE5_H_5LE5_H_3,81.1837,82.6961,4.28027,1.42109e-13,4.26326e-14,-3.75099,-0.254463,6.50777,-3.8128,1.69598,1.87256,1.98401,0,0,0,0.0629988,3.9302,0.0294225,0,0,-0.0542128,0,5.55112e-17,2.384,468,38,2,0,2,0.18720333937072792
0.011,0.164,52.0,5LE5_H_5LE5_H_1,72.6794,72.6843,54.2117,-1.18634,-3.03743,-13.1055,3.78806,21.8855,-16.8405,47.3508,10.2604,3.93972,0,0,0,0.198128,3.3253,-1.02307,0,0,1.98187,0,0.0,2.384,468,62,14,14,0,0.20489552936865252
0.011,0.479,172.0,5LE5_H_5LE5_H_4,73.1739,73.5793,536.233,-3.86035,-6.69024,-51.763,1.09176,98.1084,-65.9541,526.233,21.9307,17.9391,0,0,0,0.389735,325.449,-0.694911,0,0,-0.496723,0,1.11022e-16,2.384,468,89,67,64,25,0.17506456548932864
0.011,0.111,176.0,5LE5_D_5LE5_b_1,179.318,32.3249,820.73,-4.28929,-2.03513,-33.6988,-3.36076,80.4862,-39.7783,797.145,14.6406,10.4906,0,0,0,0.66105,435.263,0.405523,0,0,0.0637203,0,-2.77556e-17,2.384,446,70,49,48,33,0.19807651121890887
0.01,0.111,127.0,5LE5_D_5LE5_b_4,116.538,40.1329,380.723,-2.10325,-0.273863,-25.2065,-1.79558,57.608,-28.4949,362.467,9.04968,8.17194,0,0,0,1.5643,103.046,-0.575358,0,0,0.311868,0,0.0,2.384,446,66,31,30,13,0.17820216915911805
0.011,0.14,130.0,5LE5_D_5LE5_b_3,178.106,47.5889,411.004,-1.91644,-3.21254,-28.3355,-2.18314,53.2762,-34.8652,410.094,11.1979,7.15437,0,0,0,1.09037,60.1656,-1.06051,0,0,-0.235284,0,0.0,2.384,446,69,32,32,11,0.19022035469562132
0.01,0.059,84.0,5LE5_D_5LE5_b_0,107.024,44.1347,333.88,-0.911934,-0.546391,-22.562,-3.59205,53.2795,-24.6224,311.956,10.357,8.60319,0,0,0,1.09828,75.9844,0.749517,0,0,0.0719351,0,-1.38778e-16,2.384,446,46,25,24,13,0.19837475257779746
0.011,0.096,127.0,5LE5_D_5LE5_b_2,188.742,53.9353,339.267,-1.12761,-3.4332,-24.7441,-3.28559,52.6908,-28.6741,328.827,11.8213,6.63574,0,0,0,0.985235,27.2263,-0.0786471,0,0,-0.349746,0,2.77556e-17,2.384,446,70,30,30,6,0.19587216467910676
0.057,0.511,112.0,5LE5_C_5LE5_D_4,38.1052,62.1423,8.72048,-7.22146,-5.70582,-29.3076,-1.2923,40.1127,-37.4969,25.0805,16.7366,7.83128,0,0,0,0.16689,7.02442,0.157049,0,0,-0.386059,0,0.0456304,2.384,489,73,12,12,1,0.6809803895636549
0.134,0.599,115.0,5LE5_C_5LE5_D_0,48.5604,59.6655,4.74477,-6.40822,-9.03587,-30.7127,-1.71793,42.6889,-39.5367,23.2172,17.5516,8.411,0,0,0,0.531703,7.27077,0.168305,0,0,-0.463344,0,0.0506789,2.384,489,77,11,10,1,0.7885957234259606
0.144,0.595,111.0,5LE5_C_5LE5_D_2,42.6096,54.5366,6.60681,-4.72469,-5.41457,-29.4798,-2.10687,40.4407,-37.8032,21.606,15.3351,8.60332,0,0,0,0.434468,6.98765,0.100106,0,0,-0.427621,0,0.043906,2.384,489,71,8,7,2,0.7755258228359972
0.124,0.551,110.0,5LE5_C_5LE5_D_1,36.8255,52.508,5.22257,-5.59537,-6.59013,-29.7184,-1.69667,40.8546,-38.0311,20.8027,16.5745,8.41743,0,0,0,0.415002,6.69858,0.180141,0,0,-0.435683,0,0.0455701,2.384,489,71,6,6,0,0.7824095446910404
0.115,0.571,106.0,5LE5_C_5LE5_D_3,35.4615,58.8601,-2.46761,-5.70524,-8.65929,-29.4218,-1.75963,39.7805,-37.9323,16.5567,15.879,8.79081,0,0,0,0.271812,6.74128,0.161987,0,0,-0.478388,0,0.0481683,2.384,489,75,8,6,2,0.7562174340238711
0.708,0.428,17.0,5LE5_D_5LE5_K_1,61.5548,56.9409,1.62339,-0.862646,-1.87465,-10.2696,-3.44683,14.0574,-12.663,7.54686,10.4484,0.339935,0,0,0,0.0523168,2.19025,-0.747635,0,0,-0.957161,0,-5.55112e-17,2.384,445,24,2,2,0,0.8038353667998648
0.437,0.402,17.0,5LE5_D_5LE5_K_3,62.0599,57.3804,4.18176,-0.918375,-1.75104,-10.7876,-3.53045,15.2192,-13.1459,10.2129,10.1838,0.369607,0,0,0,0.0590539,2.47388,-0.750109,0,0,-0.979295,0,5.55112e-17,2.384,445,24,5,5,0,0.7708682730221568
0.573,0.408,18.0,5LE5_D_5LE5_K_4,55.9993,57.9042,1.1993,-0.502465,-1.61333,-10.1,-3.58964,13.8577,-12.6465,6.88405,10.1674,0.297872,0,0,0,0.0531919,2.37183,-0.655586,0,0,-0.953273,0,1.11022e-16,2.384,445,24,2,2,0,0.7665685512072492
0.792,0.429,17.0,5LE5_D_5LE5_K_0,69.0322,64.9979,4.19832,-1.31049,-1.32942,-10.5274,-3.79947,14.797,-12.8693,10.5934,9.86962,0.383326,0,0,0,0.0530984,2.65302,-0.678364,0,0,-0.983735,0,5.55112e-17,2.384,445,24,4,4,0,0.8171800079970887
0.743,0.413,17.0,5LE5_D_5LE5_K_2,58.577,62.5934,6.75953,-0.874812,-0.782136,-10.6727,-3.74199,15.2479,-13.1507,12.9074,9.42512,0.141655,0,0,0,0.0580579,2.63703,-0.835725,0,0,-0.962613,0,0.0,2.384,445,24,4,4,0,0.7940248090761786
0.01,0.068,46.0,5LE5_a_5LE5_a_4,75.6127,74.9347,73.2502,-0.11702,-0.00358069,-15.436,1.09643,19.5937,-20.0584,78.1989,7.08665,3.75521,0,0,0,0.108643,7.65009,-1.22307,0,0,0.248853,0,1.66533e-16,2.384,438,39,6,6,2,0.23152469432757547
0.014,0.17,58.0,5LE5_a_5LE5_a_0,71.1236,73.4494,95.2397,-0.310265,-2.70139,-22.4991,-2.80564,32.2293,-26.1878,101.785,11.7875,4.17907,0,0,0,0.244896,10.128,-0.102452,0,0,-0.378971,0,0.0,2.384,438,70,24,24,4,0.3142173436754895
0.013,0.093,38.0,5LE5_a_5LE5_a_1,66.9538,67.6577,143.316,-0.114273,-2.56188,-13.1115,0.304904,18.6771,-15.0661,143.372,8.85327,2.50612,0,0,0,0.110609,2.90462,0.116063,0,0,0.228888,0,-5.55112e-17,2.384,438,51,9,9,0,0.30286457287959306
0.011,0.088,59.0,5LE5_a_5LE5_a_2,72.7337,70.8954,234.956,-0.409637,-0.509971,-23.5124,2.8704,32.3627,-28.1812,234.449,12.2782,5.03962,0,0,0,0.11276,9.79814,0.428288,0,0,0.0285574,0,1.11022e-16,2.384,438,64,20,20,2,0.2949807551736893
0.011,0.077,82.0,5LE5_a_5LE5_a_3,78.4162,78.745,370.61,-0.494196,-2.10001,-29.4026,-2.08802,51.6359,-32.8541,363.448,14.9408,7.09662,0,0,0,1.53498,16.4242,-0.514559,0,0,-0.592632,0,1.11022e-16,2.384,438,72,26,26,2,0.2684277603012529
0.117,0.537,98.0,5LE5_B_5LE5_C_2,54.3671,39.3185,37.7135,-7.82454,-8.03726,-30.8376,-3.87976,45.3453,-36.3951,51.9915,18.6053,9.52192,0,0,0,0.499589,8.13377,-0.353561,0,0,-0.922264,0,-2.77556e-17,2.384,509,69,9,9,0,0.7134349462060375
0.112,0.61,101.0,5LE5_B_5LE5_C_1,59.4444,43.2381,23.1353,-8.16375,-6.47208,-31.8071,-5.21491,47.2274,-37.5804,37.5868,18.7549,9.96186,0,0,0,0.353551,9.96107,-0.513496,0,0,-0.997417,0,-1.11022e-16,2.384,509,69,8,8,0,0.7213083486277179
0.08,0.518,99.0,5LE5_B_5LE5_C_4,63.7624,38.1369,49.3047,-7.23447,-6.1184,-32.3798,-4.9006,49.2057,-38.0362,62.206,18.3604,9.38319,0,0,0,0.215826,11.7661,-0.484553,0,0,-0.912276,0,0.0,2.384,509,69,14,13,1,0.6763126715080137
0.107,0.506,100.0,5LE5_B_5LE5_C_0,65.1678,34.8001,45.2819,-7.91214,-5.26017,-32.0356,-5.14775,48.8022,-37.5658,57.0955,19.7491,8.56414,0,0,0,0.607189,8.94541,-0.659602,0,0,-0.955206,0,2.77556e-17,2.384,509,69,13,13,0,0.7317701117548994
0.099,0.589,101.0,5LE5_B_5LE5_C_3,49.6869,37.1257,58.5856,-8.14808,-6.6522,-32.6545,-5.38881,48.8463,-38.615,71.5777,18.7865,11.1956,0,0,0,1.00389,10.6966,-0.478681,0,0,-0.887127,0,-5.55112e-17,2.384,509,72,11,11,0,0.7058647854006644
0.429,0.406,26.0,5LE5_G_5LE5_H_3,69.4975,37.8281,0.110869,-1.36663,-2.22871,-10.0647,-4.65152,15.5835,-11.5305,6.42856,7.91711,1.62151,0,0,0,0.0358232,2.56117,-0.193815,0,0,-1.52362,0,0.0839466,2.384,480,27,2,2,0,0.750847752643457
0.617,0.405,26.0,5LE5_G_5LE5_H_2,56.0698,52.3491,1.2169,-1.35583,-2.26455,-10.2194,-4.67329,15.9252,-11.5748,6.50814,8.95039,1.70251,0,0,0,0.0194419,2.69662,-0.355303,0,0,-1.52277,0,0.0771322,2.384,480,27,2,2,0,0.7704535101071648
0.455,0.378,26.0,5LE5_G_5LE5_H_4,61.8844,54.1059,-0.879696,-1.76859,-3.70286,-10.4493,-4.58852,16.145,-11.8582,6.42459,9.29972,1.34843,0,0,0,0.0247626,3.31095,-0.351742,0,0,-1.49011,0,0.0871306,2.384,480,27,3,3,0,0.7255523449149713
0.806,0.425,26.0,5LE5_G_5LE5_H_0,71.3576,53.0835,-1.39973,-1.36924,-3.88992,-10.0486,-4.44214,15.3678,-11.4435,5.65525,8.75094,1.6594,0,0,0,0.0364537,2.67462,-0.277629,0,0,-1.47493,0,0.0764216,2.384,480,27,2,2,0,0.7978521240933265
0.765,0.415,26.0,5LE5_G_5LE5_H_1,53.5115,41.1524,-1.69865,-1.39369,-3.35973,-10.0102,-4.53805,15.0466,-11.3085,5.74651,8.37451,1.34208,0,0,0,0.0247099,2.14099,-0.170659,0,0,-1.53244,0,0.0802088,2.384,480,27,2,2,0,0.7901721927488947
0.04,0.541,108.0,5LE5_C_5LE5_F_3,44.2852,77.3622,34.1829,-3.45779,-6.26072,-27.7572,-2.31012,39.141,-33.5327,47.2261,14.5713,7.29624,0,0,0,0.14813,9.53944,-0.0428317,0,0,-0.918562,0,0.0802076,2.384,503,71,13,12,2,0.572734679086349
0.033,0.609,111.0,5LE5_C_5LE5_F_2,42.7211,66.2632,48.0337,-2.92482,-4.43042,-28.9793,-2.55338,42.1135,-35.1035,58.2102,13.9347,8.68718,0,0,0,0.210158,10.4545,-0.118976,0,0,-1.08627,0,0.0746571,2.384,503,72,16,14,3,0.6116862250341231
0.12,0.591,103.0,5LE5_C_5LE5_F_0,38.1936,69.1133,59.595,-4.96694,-5.95899,-28.9739,-2.87507,40.9971,-34.8541,72.5673,15.5742,8.93606,0,0,0,0.238248,11.0072,-0.118513,0,0,-1.05053,0,0.080111,2.384,503,73,12,11,3,0.7127525964887177
0.089,0.558,106.0,5LE5_C_5LE5_F_1,46.0247,65.4366,44.3153,-4.51475,-5.60788,-29.4605,-2.66458,42.6118,-35.7088,55.4625,15.7363,9.20058,0,0,0,0.206108,11.0548,0.0169682,0,0,-1.03747,0,0.0749647,2.384,503,71,13,11,4,0.6455008976353842
0.026,0.568,114.0,5LE5_C_5LE5_F_4,39.8896,74.061,67.8741,-2.65548,-5.95384,-28.3346,-2.0579,42.0965,-33.9639,77.9778,12.2729,9.25728,0,0,0,0.238198,17.2389,-0.0308749,0,0,-1.0408,0,0.0688033,2.384,503,69,20,18,5,0.5396426368396102
0.024,0.03,4.0,5LE5_A_5LE5_a_2,79.417,50.322,5.70499,-0.0708421,3.55271e-15,-1.76708,0.0741027,2.84772,-1.7251,5.20283,1.91331,0.015321,0,0,0,0.00543299,0.526202,-0.784052,0,0,-0.00664391,0,1.66533e-16,2.384,453,8,2,2,0,0.30518452241339306
0.013,0.283,39.0,5LE5_A_5LE5_a_4,97.3199,84.6934,158.679,-0.888403,-1.43334,-13.2467,-3.07759,22.3626,-16.7923,163.272,6.93373,1.72051,0,0,0,0.194902,5.90837,-0.37846,0,0,-0.108624,0,0.120886,2.384,453,34,15,15,2,0.22124311210930295
0.014,0.243,83.0,5LE5_A_5LE5_a_0,101.813,66.5936,239.641,-1.85745,-1.75858,-23.3371,-2.05701,36.4063,-29.8005,245.12,11.3989,4.70421,0,0,0,1.20095,3.90076,0.0113379,0,0,-0.389896,0,5.55112e-17,2.384,453,62,23,23,0,0.43111544066298524
0.012,0.203,76.0,5LE5_A_5LE5_a_1,98.8489,59.144,209.063,-1.09065,-0.972173,-20.1313,-0.532554,36.253,-24.53,205.504,10.3398,3.91196,0,0,0,0.705863,7.36676,-0.0560864,0,0,-0.339277,0,-5.55112e-17,2.384,453,57,24,24,3,0.31543676687799516
0.013,0.182,86.0,5LE5_A_5LE5_a_3,99.2951,60.1793,240.388,-0.882788,-2.7405,-23.4156,-0.818968,39.8151,-29.5311,241.437,11.6481,4.45592,0,0,0,0.801615,8.3451,-0.0664662,0,0,-0.313685,0,5.55112e-17,2.384,453,60,25,25,2,0.30219151970847125
0.017,0.068,8.0,5LE5_E_5LE5_K_0,49.3909,59.5879,4.21646,-0.111962,-1.263,-1.94591,-0.245321,3.02008,-2.18917,4.88703,1.35462,0.809196,0,0,0,0.00110503,0.206317,-0.031081,0,0,-0.0691205,0,-2.22045e-16,2.384,467,11,2,2,0,0.247077534592694
0.012,0.33,63.0,5LE5_E_5LE5_K_4,55.861,95.1842,241.291,-0.905725,-1.329,-15.4937,3.10139,28.2575,-19.7978,234.89,7.46292,3.55931,0,0,0,0.0288452,47.1277,0.896796,0,0,0.620487,0,1.11022e-16,2.384,467,39,16,15,5,0.2019823577479285
0.012,0.242,78.0,5LE5_E_5LE5_K_3,61.8919,82.3778,398.305,-3.2316,-3.92,-23.5161,-0.477314,45.1088,-28.9084,396.198,10.5911,7.6394,0,0,0,0.344272,100.379,-0.867394,0,0,-0.6553,0,-2.22045e-16,2.384,467,43,27,27,11,0.2076731747978959
0.021,0.061,5.0,5LE5_E_5LE5_K_1,56.6028,66.3488,16.2198,1.42109e-13,0.0,-3.48891,-0.712599,6.29044,-3.26239,12.7055,3.27295,1.86054,0,0,0,0.00839113,0.427318,-0.157504,0,0,-0.2967,0,0.0,2.384,467,14,4,4,0,0.22906342687476294
0.015,0.133,14.0,5LE5_E_5LE5_K_2,49.2886,66.5649,24.8737,-0.287285,-2.13163e-14,-5.13736,-0.0512806,8.80148,-6.35346,22.93,3.17907,2.17263,0,0,0,0.00294637,1.52715,-0.133982,0,0,-0.249066,0,-1.11022e-16,2.384,467,19,5,5,0,0.20951625455327033
0.065,0.208,23.0,5LE5_C_5LE5_I_0,33.1617,61.4642,8.73358,-0.796777,1.77636e-15,-8.25618,0.1628,8.4578,-11.9087,15.9272,5.64169,-2.27374e-13,0,0,0,0.0789926,2.46807,-0.713058,0,0,0.139821,0,0.0,2.384,453,20,4,4,0,0.5738012293021816
0.019,0.286,52.0,5LE5_C_5LE5_I_4,59.2452,77.0049,257.781,-1.72507,-1.53669,-14.4758,0.181622,19.4474,-19.99,267.216,9.18258,-8.52651e-13,0,0,0,0.255403,10.1134,-1.10045,0,0,0.326763,0,-2.77556e-17,2.384,453,33,18,18,2,0.30387052374968937
0.04,0.194,25.0,5LE5_C_5LE5_I_1,34.8002,76.543,17.9912,-0.894663,-0.661586,-9.27567,0.02028,9.69709,-13.3837,26.2868,6.94921,-3.97904e-13,0,0,0,0.100225,2.45667,-0.988609,0,0,0.141776,0,-2.77556e-17,2.384,453,21,7,7,0,0.5343867054939431
0.04,0.158,28.0,5LE5_C_5LE5_I_2,44.6126,78.202,23.3115,-0.956779,-0.0142647,-9.5555,-0.00944143,10.7256,-13.5721,30.7297,6.75119,-9.09495e-13,0,0,0,0.0758738,2.46829,-1.05457,0,0,0.191774,0,0.0,2.384,453,22,6,6,0,0.5280650061588815
0.029,0.197,25.0,5LE5_C_5LE5_I_3,38.7395,67.615,20.8963,-0.893832,-0.00732624,-9.11109,-0.0231636,9.87705,-13.0913,28.2024,6.52992,-3.97904e-13,0,0,0,0.110912,2.41602,-0.805387,0,0,0.10805,0,0.0,2.384,453,21,6,6,0,0.45355141552053396
0.007,0.067,2.0,5LE5_G_5LE5_J_2,65.649,87.2888,26.0392,-0.0862376,-0.00428237,-3.27923,0.700792,7.03472,-2.31152,21.2164,2.17664,0.438591,0,0,0,0.033745,0.190418,-0.113543,0,0,0.233121,0,0.0,2.384,447,15,4,4,0,0.21509474975705256
0.015,0.083,9.0,5LE5_G_5LE5_J_4,78.2422,80.9542,22.0327,-0.0631978,1.42109e-14,-5.17844,0.384335,8.56599,-5.20744,17.8589,3.52477,2.04923,0,0,0,0.124554,0.981237,-0.383701,0,0,0.357694,0,0.0,2.384,447,26,5,5,0,0.20469778583914888
0.013,0.187,49.0,5LE5_G_5LE5_J_0,59.6443,104.867,335.31,-1.3056,-1.27736,-17.1202,-3.05399,38.472,-16.8412,324.133,10.2513,2.96784,0,0,0,0.397445,25.9876,-0.853967,0,0,-0.508091,0,0.0485006,2.384,447,49,21,21,3,0.2182055770026336
0.019,0.116,9.0,5LE5_G_5LE5_J_1,62.7148,89.7733,120.53,-0.305093,-1.77636e-14,-7.16601,-1.96852,15.9255,-6.46966,115.011,4.27884,1.76001,0,0,0,0.0859224,1.85517,-0.438344,0,0,-0.183387,0,-5.55112e-17,2.384,447,28,9,9,0,0.21617413279948672
0.011,0.152,214.0,5LE5_G_5LE5_J_3,132.86,116.259,898.403,-1.98258,-4.56635,-36.083,-0.80065,87.8149,-42.4047,869.68,16.2492,7.27368,0,0,0,1.92158,249.162,0.920522,0,0,0.173729,0,0.206911,2.384,447,90,56,56,29,0.2134885138822479
0.193,0.343,15.0,5LE5_E_5LE5_L_0,46.7753,53.5138,1.59683,-0.450583,1.06581e-14,-6.01023,-0.0177453,8.33376,-7.81279,4.04651,4.12514,0.465604,0,0,0,0.0239318,1.14107,-1.05979,0,0,-0.15176,0,0.104784,2.384,476,22,0,0,0,0.7063531298126074
0.066,0.335,23.0,5LE5_E_5LE5_L_1,46.0544,42.9244,8.35736,-0.583233,-0.247445,-7.78996,-0.468114,11.3643,-10.109,11.849,4.82819,0.778714,0,0,0,0.049544,2.17832,-1.26722,0,0,-0.14319,0,0.0957709,2.384,476,25,4,4,0,0.6015074095337165
0.013,0.444,91.0,5LE5_E_5LE5_L_4,68.5349,54.9403,553.388,-1.82148,-1.09238,-20.2764,-4.96151,33.4857,-25.8728,562.405,10.6834,1.00949,0,0,0,0.29862,246.583,-0.218481,0,0,-0.345575,0,0.0944272,2.384,476,48,29,29,16,0.19626788614466478
0.017,0.253,38.0,5LE5_E_5LE5_L_3,58.6783,51.2514,150.017,-2.23283,-0.781547,-12.973,-0.0403422,18.0762,-17.0819,157.091,7.62356,0.815749,0,0,0,0.126497,5.7814,-0.578766,0,0,-0.179367,0,0.151642,2.384,476,30,10,10,2,0.2821652750140653
0.022,0.301,25.0,5LE5_E_5LE5_L_2,51.3867,46.0449,26.5293,-1.99351,-0.77724,-9.99992,0.109067,13.3306,-13.4247,34.4268,6.11768,0.109152,0,0,0,0.0578612,2.96089,-1.38377,0,0,-0.16443,0,0.121747,2.384,476,25,10,10,0,0.39587368888818963
0.019,0.374,128.0,5LE5_A_5LE5_C_4,92.1629,49.8595,226.448,-5.50986,-5.67917,-35.5794,-0.441509,52.3433,-44.1341,236.673,16.9624,10.9594,0,0,0,1.73472,57.0533,-0.314156,0,0,-0.567069,0,5.55112e-17,2.384,482,76,26,23,11,0.45228964908722946
0.036,0.467,116.0,5LE5_A_5LE5_C_0,84.7357,44.8403,196.135,-4.54046,-4.5155,-35.1799,-2.71589,50.5757,-43.7579,211.768,14.5097,9.53144,0,0,0,1.0718,10.705,-0.0602429,0,0,-0.552826,0,0.000846482,2.384,482,74,23,23,1,0.6696768476785917
0.042,0.421,118.0,5LE5_A_5LE5_C_3,81.8848,47.3905,206.684,-4.33841,-5.10684,-34.954,-2.76834,48.9033,-43.3988,224.58,14.2136,9.19165,0,0,0,0.983217,16.7624,-0.0697428,0,0,-0.556566,0,0.00514855,2.384,482,75,21,20,5,0.6523892700208169
0.036,0.475,119.0,5LE5_A_5LE5_C_2,85.6728,47.0997,183.407,-5.30059,-4.94726,-38.2686,-0.340317,55.0339,-48.0094,197.437,16.8843,10.479,0,0,0,1.38079,89.2809,-0.464557,0,0,-0.476787,0,2.77556e-17,2.384,482,74,25,21,14,0.6532870782887458
0.039,0.447,127.0,5LE5_A_5LE5_C_1,77.8835,41.5707,311.114,-3.34285,-2.8269,-38.9253,-1.91101,56.3866,-48.8467,324.319,14.8658,10.8972,0,0,0,1.10691,22.3466,-0.164723,0,0,-0.443889,0,5.55112e-17,2.384,482,74,32,30,8,0.6557226680836886
0.018,0.331,48.0,5LE5_K_5LE5_b_3,62.2287,36.3055,103.894,-3.39374,-1.80008,-15.465,3.38101,26.658,-16.6695,98.5218,6.79835,6.13865,0,0,0,0.0630403,9.4722,-0.725513,0,0,0.382721,0,0.00436941,2.384,409,40,13,13,3,0.3676269748653572
0.012,0.145,75.0,5LE5_K_5LE5_b_4,98.2874,62.5945,61.5127,-0.324615,-1.41263,-12.8536,0.825119,21.5528,-14.9303,58.2113,3.87457,5.8134,0,0,0,0.691421,3.47721,-0.360749,0,0,0.425869,0,0.0,2.384,409,39,8,8,0,0.19627093819327618
0.025,0.229,43.0,5LE5_K_5LE5_b_0,65.1272,39.1331,81.3469,-4.89178,-2.17106,-14.5927,3.15569,23.9345,-15.8355,77.4788,7.18229,7.4793,0,0,0,0.0461177,6.44844,-0.832911,0,0,0.388292,0,0.00586794,2.384,409,38,8,7,1,0.4633336899009817
0.019,0.237,46.0,5LE5_K_5LE5_b_2,64.8396,40.5128,99.8273,-3.66745,-1.31906,-14.658,3.6507,25.3036,-15.6979,94.5915,6.23064,5.76042,0,0,0,0.068423,6.96911,-0.895326,0,0,0.459671,0,0.0,2.384,409,39,10,10,1,0.3841149969802816
0.02,0.261,46.0,5LE5_K_5LE5_b_1,63.2293,37.058,83.0429,-4.55966,-2.09679,-14.8864,3.04306,25.1085,-16.1172,79.2473,6.65904,6.95914,0,0,0,0.0484461,7.06012,-0.738832,0,0,0.376299,0,-2.77556e-17,2.384,409,36,8,7,1,0.4144294758558381
0.03,0.461,34.0,5LE5_H_5LE5_b_0,45.8224,28.8259,1.94221,-0.618167,-0.883663,-7.58236,-2.7166,12.9813,-9.01111,3.48248,5.27573,1.69141,0,0,0,0.071744,2.01551,0.213735,0,0,-0.962336,0,5.55112e-17,2.384,439,36,0,0,0,0.5207492292133938
0.021,0.445,37.0,5LE5_H_5LE5_b_2,66.6824,34.8482,20.9011,-0.778132,-2.07872,-9.60545,-2.61039,16.074,-11.2704,22.1021,7.18909,2.27614,0,0,0,0.217066,2.50283,0.26107,0,0,-0.875317,0,0.0,2.384,439,37,5,5,0,0.4687621706273838
0.023,0.396,37.0,5LE5_H_5LE5_b_4,69.0055,34.0198,9.43338,-0.638714,-0.955637,-9.32566,-2.61808,14.9952,-11.0806,10.9503,6.62099,2.06,0,0,0,0.0872309,2.58437,0.280464,0,0,-0.942158,0,8.32667e-17,2.384,439,35,2,2,0,0.4334535470183081
0.024,0.425,36.0,5LE5_H_5LE5_b_3,65.3937,36.6731,4.81014,-0.698217,-0.43721,-8.4635,-2.4747,14.1314,-10.1078,5.97625,5.33915,2.19381,0,0,0,0.0884005,2.27954,0.229727,0,0,-0.967143,0,0.0,2.384,439,35,2,2,0,0.46424063817222977
0.023,0.456,38.0,5LE5_H_5LE5_b_1,52.9889,28.8262,8.72596,-0.668609,-1.55967,-8.60698,-2.70351,14.9925,-10.0687,9.96126,6.25418,1.72727,0,0,0,0.0708802,2.44854,0.26435,0,0,-0.937075,0,5.55112e-17,2.384,439,36,5,5,0,0.48237653801719027
0.007,0.022,0.0,5LE5_F_5LE5_K_4,76.0598,70.2741,0.203122,-1.7053e-13,-1.77636e-14,-0.0580315,0.0271461,0.146921,-0.0311394,-9.23706e-14,0.0011872,0.0484665,0,0,0,-3.55271e-15,-1.42109e-13,0.0496901,0,0,0.0188818,0,0.0,2.384,459,2,0,0,0,0.22654846117854588
0.015,0.251,27.0,5LE5_F_5LE5_K_2,84.4844,78.7864,176.805,-1.69806,-0.968631,-12.6807,-0.10491,15.4374,-16.5538,184.715,6.41237,1.73572,0,0,0,0.70976,2.52954,-0.278499,0,0,0.0796993,0,-1.11022e-16,2.384,459,34,12,12,0,0.23735566090600593
