Entry ID,Total Number of Polymer Instances (Chains),Resolution (Å),Entity Polymer Type,Total Number of polymer Entity Instances (Chains) per Entity,ecod_count,ecod_id
2ZCY,28.0,2.9,Protein,2,28,210.1.1.2
2ZCY,28.0,2.9,Protein,2,28,210.1.1.2
2ZCY,28.0,2.9,Protein,2,28,210.1.1.2
2ZCY,28.0,2.9,Protein,2,28,210.1.1.2
2ZCY,28.0,2.9,Protein,2,28,210.1.1.2
2ZFO,4.0,1.95,Protein,1,4,106.1.1.2
2ZFO,4.0,1.95,Protein,1,4,106.1.1.2
2ZFO,4.0,1.95,Protein,1,4,106.1.1.2
2ZFO,4.0,1.95,Protein,1,4,106.1.1.2
2ZS0,4.0,1.6,Protein,1,4,106.1.1.2
2ZS0,4.0,1.6,Protein,1,4,106.1.1.2
2ZS0,4.0,1.6,Protein,1,4,106.1.1.2
2ZS0,4.0,1.6,Protein,1,4,106.1.1.2
2ZS1,4.0,1.7,Protein,1,4,106.1.1.2
2ZS1,4.0,1.7,Protein,1,4,106.1.1.2
2ZS1,4.0,1.7,Protein,1,4,106.1.1.2
2ZS1,4.0,1.7,Protein,1,4,106.1.1.2
3B5N,12.0,1.6,Protein,3,0,[]
3B5N,12.0,1.6,Protein,3,0,[]
3B5N,12.0,1.6,Protein,3,0,[]
3B5N,12.0,1.6,Protein,3,0,[]
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BDM,28.0,2.7,Protein,2,28,210.1.1.2
3BVH,10.0,2.6,Protein,2,4,269.1.1.2
3BVH,10.0,2.6,Protein,2,4,269.1.1.2
3BVH,10.0,2.6,Protein,2,4,269.1.1.2
3BVH,10.0,2.6,Protein,4,4,269.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3D29,28.0,2.6,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY3,28.0,2.81,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3DY4,28.0,2.8,Protein,2,28,210.1.1.2
3E1I,8.0,2.3,Protein,2,4,269.1.1.2
3E1I,8.0,2.3,Protein,2,4,269.1.1.2
3E1I,8.0,2.3,Protein,2,4,269.1.1.2
3E1I,8.0,2.3,Protein,2,4,269.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3E47,28.0,3,Protein,2,28,210.1.1.2
3GCT,4.0,1.6,Protein,1,1,1.1.17.4
3GCT,4.0,1.6,Protein,1,1,1.1.17.4
3GCT,4.0,1.6,Protein,1,1,1.1.17.4
3GCT,4.0,1.6,Protein,1,1,1.1.17.4
3GHG,20.0,2.9,Protein,4,8,269.1.1.2
3GHG,20.0,2.9,Protein,4,8,269.1.1.2
3GHG,20.0,2.9,Protein,4,8,269.1.1.2
3GHG,20.0,2.9,Protein,4,8,269.1.1.2
3GHG,20.0,2.9,Protein,4,8,269.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPJ,28.0,2.7,Protein,2,28,210.1.1.2
3GPR,4.0,3.2,Protein,1,4,209.1.1.24
3GPR,4.0,3.2,Protein,1,4,209.1.1.24
3GPR,4.0,3.2,Protein,1,4,209.1.1.24
3GPR,4.0,3.2,Protein,1,4,209.1.1.24
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPT,28.0,2.41,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3GPW,28.0,2.5,Protein,2,28,210.1.1.2
3H32,8.0,3.6,Protein,2,4,269.1.1.2
3H32,8.0,3.6,Protein,2,4,269.1.1.2
3H32,8.0,3.6,Protein,2,4,269.1.1.2
3H32,8.0,3.6,Protein,2,4,269.1.1.2
3HAT,4.0,2.5,Protein,1,1,1.1.5.198
3HAT,4.0,2.5,Protein,1,1,1.1.5.198
3HAT,4.0,2.5,Protein,1,1,1.1.5.198
3HAT,4.0,2.5,Protein,1,1,1.1.5.198
3HD7,8.0,3.4,Protein,2,0,[]
3HD7,8.0,3.4,Protein,2,0,[]
3HD7,8.0,3.4,Protein,2,0,[]
3HD7,8.0,3.4,Protein,2,0,[]
3HUS,10.0,3.04,Protein,2,4,269.1.1.2
3HUS,10.0,3.04,Protein,2,4,269.1.1.2
3HUS,10.0,3.04,Protein,2,4,269.1.1.2
3HUS,10.0,3.04,Protein,4,4,269.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3HYE,28.0,2.5,Protein,2,28,210.1.1.2
3IPD,8.0,4.8,Protein,2,0,[]
3IPD,8.0,4.8,Protein,2,0,[]
3IPD,8.0,4.8,Protein,2,0,[]
3IPD,8.0,4.8,Protein,2,0,[]
3M9C,4.0,3.9,Protein,1,0,[]
3M9C,4.0,3.9,Protein,1,0,[]
3M9C,4.0,3.9,Protein,1,0,[]
3M9C,4.0,3.9,Protein,1,0,[]
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG0,28.0,2.68,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG4,28.0,3.11,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG6,28.0,2.6,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG7,28.0,2.78,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3MG8,28.0,2.59,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZJ,30.0,2.4,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZW,30.0,2.5,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3NZX,30.0,2.7,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEU,28.0,2.6,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OEV,28.0,2.85,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3OKJ,28.0,2.7,Protein,2,28,210.1.1.2
3PO1,4.0,1.65,Protein,1,1,1.1.5.198
3PO1,4.0,1.65,Protein,1,1,1.1.5.198
3PO1,4.0,1.65,Protein,1,1,1.1.5.198
3PO1,4.0,1.65,Protein,1,1,1.1.5.198
3QO6,9.0,2.5,Protein,3,3,"1.1.5.147,7.1.1.3"
3QO6,9.0,2.5,Protein,1,3,"1.1.5.147,7.1.1.3"
3QO6,9.0,2.5,Protein,3,3,"1.1.5.147,7.1.1.3"
3QO6,9.0,2.5,Protein,1,3,"1.1.5.147,7.1.1.3"
3QO6,9.0,2.5,Protein,1,3,"1.1.5.147,7.1.1.3"
3R0L,4.0,1.35,Protein,1,2,371.1.1.1
3R0L,4.0,1.35,Protein,1,2,371.1.1.1
3R0L,4.0,1.35,Protein,1,2,371.1.1.1
3R0L,4.0,1.35,Protein,1,2,371.1.1.1
3RK2,8.0,2.2,Protein,2,0,[]
3RK2,8.0,2.2,Protein,2,0,[]
3RK2,8.0,2.2,Protein,2,0,[]
3RK2,8.0,2.2,Protein,2,0,[]
3RK3,5.0,3.5,Protein,1,0,[]
3RK3,5.0,3.5,Protein,1,0,[]
3RK3,5.0,3.5,Protein,1,0,[]
3RK3,5.0,3.5,Protein,1,0,[]
3RK3,5.0,3.5,Protein,1,0,[]
3RL0,40.0,3.8,Protein,8,0,[]
3RL0,40.0,3.8,Protein,8,0,[]
3RL0,40.0,3.8,Protein,8,0,[]
3RL0,40.0,3.8,Protein,8,0,[]
3RL0,40.0,3.8,Protein,8,0,[]
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDI,28.0,2.65,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SDK,28.0,2.7,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3SHJ,28.0,2.8,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3TDD,28.0,2.7,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN4,28.0,3.4,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UN8,28.0,2.7,Protein,2,28,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNB,56.0,2.9,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
3UNE,56.0,3.2,Protein,4,56,210.1.1.2
